"Negocio ID","Nombre del negocio","Tipo de mercado","Probabilidad de Cierre","Consumo mensual","Etapa del negocio","Propietario del negocio","Subautopista","Fecha de creación","Última actividad","Fecha de cierre","Tiempo en la etapa actual","Fecha de la siguiente actividad","Costo de adquisición","Costo de instalación total","Costo Equipos","Costo de los intereses","Costo total","Costo Total Equipos + Intereses","Inversión del cliente","Tiene renting","Costo mensual renting","Payback Limite","Payback","Actualizar payback","Negocio ID"
"59071624300","Joyería Casa Blanca ","Regulado","Bajo","1712","Reunión agendada (Sales MR)","Juan Pablo Blanco Lugo","(Sin valor)","2026-04-10 10:02","2026-05-22 10:30","2026-06-01 07:24","1230:55:09","(Sin valor)","196880","1119537","546184.46097941","208860.93787853","1316417","755045.39885793","341986.92288789","Sí","15782","9","12.15864871","(Sin valor)","59071624300"
"59082190431","Hotel La Siesta","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-10 10:06","(Sin valor)","(Sin valor)","1230:50:43","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59082190431"
"59084863812","Hotel Alpes d' Huez","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-10 10:07","(Sin valor)","(Sin valor)","1230:49:35","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59084863812"
"59087047942","La Herradura campestre ","Regulado","(Sin valor)","2743.5","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-10 11:18","(Sin valor)","(Sin valor)","1229:39:09","(Sin valor)","315445","473558.61","546184.46097941","208860.93787853","789003.61","755045.39885793","0","Sí","15782","9","4.57888636","(Sin valor)","59087047942"
"59088929609","Imperial joyas","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-10 09:48","2026-05-13 09:06","(Sin valor)","1231:08:35","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59088929609"
"59093417596","Hotel Plaza de Angel","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-10 10:04","(Sin valor)","(Sin valor)","1230:52:43","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59093417596"
"59135421518","Asadero de pollo cali","Regulado","Alto","(Sin valor)","Reunión efectiva (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-12 20:58","(Sin valor)","2026-04-28 18:22","1040:32:22","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","Sí","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59135421518"
"59147358825","Tienda el progreso","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-13 10:35","(Sin valor)","(Sin valor)","1158:21:48","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59147358825"
"59147666083","Empanadas únicas","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-13 10:43","(Sin valor)","(Sin valor)","1158:13:33","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59147666083"
"59147854406","Panadería santana","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-13 12:09","(Sin valor)","(Sin valor)","1156:47:36","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59147854406"
"59148476067","Merka Fácil Cafam","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-13 12:55","(Sin valor)","(Sin valor)","1156:02:03","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59148476067"
"59148805979","Hotel el emigrante","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-13 12:46","(Sin valor)","(Sin valor)","1156:11:03","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59148805979"
"59149914454","Vaspollo SAS","Regulado","Bajo","7992","Reunión efectiva (Sales MR)","Juan Pablo Blanco Lugo","Performance","2026-04-13 13:34","2026-05-27 10:00","2026-05-30 07:24","417:32:50","(Sin valor)","919080","5119690","2243449.97508219","857895.27047143","6038770","3101345.24555362","1223444.77001976","Sí","64824.48703","12","15.0488776","(Sin valor)","59149914454"
"59150154755","Pescaderia y restaurante delicias del mar","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-13 14:22","(Sin valor)","(Sin valor)","1154:35:23","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59150154755"
"59150180456","Momentos gourmet","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-13 14:33","(Sin valor)","(Sin valor)","1154:23:27","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59150180456"
"59150417722","Panadería Marítima","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-13 15:07","(Sin valor)","(Sin valor)","1153:49:58","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59150417722"
"59151177540","KOI KOI S.A.S.","Regulado","Bajo","4741","Análisis comercial (Sales MR)","Daniela Dueñas Camacho","Bia Network","2026-04-13 14:39","2026-05-29 09:29","2026-06-30 17:09","888:06:38","2026-06-02 17:00","545215","2239074","1092368.92195882","417721.87575705","2784289","1510090.79771587","156243.93784685","Sí","31564","12","12.71343041","(Sin valor)","59151177540"
"59156990290","Venta Directa - Autoservicios la 18","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","(Sin valor)","2026-04-13 22:54","(Sin valor)","(Sin valor)","1146:03:00","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59156990290"
"59168271140","Veterinaria puerto colombia","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-14 10:48","(Sin valor)","(Sin valor)","1134:08:55","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59168271140"
"59168346281","Mera","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-14 10:48","(Sin valor)","(Sin valor)","1134:08:39","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59168346281"
"59168720680","Centro de Alta Tecnología","Regulado","Bajo","21050","Análisis comercial (Sales MR)","Juan Pablo Blanco Lugo","Bia Network","2026-04-14 11:27","2026-05-27 10:00","2026-06-01 10:21","888:14:49","(Sin valor)","2420750","6935000","1151081.05312338","440173.39471438","9355750","1591254.44783776","4546029.43355191","Sí","33260.48703","6","11.67105224","(Sin valor)","59168720680"
"59168897158","PLASTICOS RAINBOW","No regulado","Bajo","43721","Análisis comercial (Sales MNR)","Alexandra Murillo Fagua","Performance","2026-04-14 11:41","2026-05-23 17:15","2026-06-30 15:12","1131:57:18","2026-06-01 18:00","2623260","7997600","11915567.05312338","4556512.84111438","10620860","16472079.89423776","17583622.39423776","Sí","344300.31","15","42.73641073","(Sin valor)","59168897158"
"59169563937","Carnes MC","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-14 13:53","(Sin valor)","(Sin valor)","1131:04:03","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59169563937"
"59169858164","Centro comercial mi plaza los robles","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-14 15:31","(Sin valor)","(Sin valor)","1129:25:50","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59169858164"
"59170104687","El globo","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-14 10:48","(Sin valor)","(Sin valor)","1134:08:45","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59170104687"
"59171093774","Frutas y verduras la unión perfecta","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-14 13:59","(Sin valor)","(Sin valor)","1130:58:04","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59171093774"
"59171276381","Prosegur","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Andrés Toro García","ABM","2026-04-14 14:44","2026-05-25 15:24","(Sin valor)","1130:12:45","2026-06-01 19:00","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59171276381"
"59171318932","Restaurante sabor oriental","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-14 14:42","(Sin valor)","(Sin valor)","1130:15:08","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59171318932"
"59171407967","Carnes san martín","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-14 15:23","(Sin valor)","(Sin valor)","1129:33:31","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59171407967"
"59171694893","Servimagro FRONTERAS MR","Regulado","Bajo","598586","Reunión efectiva (Sales MR)","Simón Hernández Medina","KAM","2026-04-14 14:39","2026-05-28 14:45","2026-05-31 09:33","409:35:07","(Sin valor)","68837390","15538476.81000001","64920222.5343485","24825493.09713486","84375866.81","89745715.63148336","0","No","1875869.83013","9","6.66957675","(Sin valor)","59171694893"
"59173396131","Granero las brisas","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-14 15:25","(Sin valor)","(Sin valor)","1129:32:03","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59173396131"
"59185275433","SERVIECOLÓGICO","Regulado","Bajo","37240","Documentos para firma (Sales MR)","Alexandra Murillo Fagua","Performance","2026-04-16 13:57","2026-05-27 17:30","2026-05-31 08:09","584:40:51","2026-05-31 17:30","4282600","1625710.14","11915567.05312338","4556512.84111438","5908310.14","16472079.89423776","0","No","344300.31","15","13.44599477","(Sin valor)","59185275433"
"59185340285","MULTIPLIKA SAS ","No regulado","Medio","(Sin valor)","Carta de intención (Sales MNR)","Alexandra Murillo Fagua","KAM","2026-04-16 16:56","2026-05-26 09:32","2026-06-30 16:56","632:34:46","2026-06-01 18:00","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","No","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59185340285"
"59186282404","HUNTER DOUGLAS DE COLOMBIA S.A.S ","No regulado","Bajo","(Sin valor)","Análisis comercial (Sales MNR)","Alexandra Murillo Fagua","KAM","2026-04-16 17:18","2026-05-27 18:00","2026-06-30 10:20","632:07:21","2026-05-31 18:00","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","Sí","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59186282404"
"59196120457","Dollar king","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-15 09:10","(Sin valor)","(Sin valor)","1111:47:01","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59196120457"
"59216799605","Instituto Cancerológico de Nariño","Regulado","(Sin valor)","15893","Análisis comercial (Sales MR)","Andrés Toro García","Bia Network","2026-04-16 10:27","2026-05-29 19:00","(Sin valor)","128:29:35","(Sin valor)","1827695","5142675","16904357.05312338","6464226.13711438","6970370","23368583.19023776","0","Sí","488451.39705","9","6.24315792","(Sin valor)","59216799605"
"59217882693","EDIFICIO VIZION","Regulado","Bajo","4500","Análisis comercial (Sales MR)","Juan Pablo Blanco Lugo","Bia Network","2026-04-16 10:32","2026-05-27 10:00","2026-05-29 13:17","579:39:34","(Sin valor)","517500","2981737","1151081.05312338","440173.39471438","3499237","1591254.44783776","0","Sí","33260.48703","15","13.69525561","(Sin valor)","59217882693"
"59217882762","CENTRO COMERCIAL LLANOCENTRO","Regulado","Bajo","13280","Reunión efectiva (Sales MR)","Juan Pablo Blanco Lugo","Bia Network","2026-04-16 10:35","2026-05-28 10:00","2026-05-30 07:24","98:42:52","(Sin valor)","1527200","2981737","1151081.05312338","440173.39471438","4508937","1591254.44783776","0","Sí","33260.48703","9","5.97978254","(Sin valor)","59217882762"
"59219164741","UNIVERSIDAD COOPERATIVA DE COLOMBIA","Regulado","Bajo","26016","Reunión agendada (Sales MR)","Andrés Toro García","Bia Network","2026-04-16 10:26","2026-05-18 08:00","2026-05-29 09:43","1086:31:20","(Sin valor)","2991840","5142675","16904357.05312338","6464226.13711438","8134515","23368583.19023776","0","Sí","488451.39705","9","4.45087618","(Sin valor)","59219164741"
"59220313766","Carnicería alivio","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-15 13:45","(Sin valor)","(Sin valor)","1107:12:18","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59220313766"
"59223044388","Venta Directa - Laser plast","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","(Sin valor)","2026-04-16 22:57","(Sin valor)","(Sin valor)","1073:59:51","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59223044388"
"59223077890","Palermo","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-15 09:53","(Sin valor)","(Sin valor)","1111:04:13","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59223077890"
"59223871286","Restaurante Simón plaza","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-15 14:59","(Sin valor)","(Sin valor)","1105:57:39","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59223871286"
"59225129820","Preflex S A ","No regulado","Medio","(Sin valor)","Reunión efectiva (Sales MNR)","Alexandra Murillo Fagua","KAM","2026-04-16 17:06","2026-05-22 17:30","2026-05-31 08:48","628:05:36","2026-06-01 18:00","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59225129820"
"59225129994","CEA Compañia Envasadora del Atlántico ","No regulado","Bajo","(Sin valor)","Análisis comercial (Sales MNR)","Alexandra Murillo Fagua","KAM","2026-04-16 17:13","2026-05-29 16:00","2026-07-31 10:34","234:20:34","2026-06-02 16:00","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","No","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59225129994"
"59228338345","Rematon","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-15 09:58","(Sin valor)","(Sin valor)","1110:58:51","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59228338345"
"59228647489","Cn Gomez navarro","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-15 09:44","(Sin valor)","(Sin valor)","1111:13:17","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59228647489"
"59228975175","Panadería","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-15 14:58","(Sin valor)","(Sin valor)","1105:59:18","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59228975175"
"59229579408","Tropical centro","Regulado","Alto","8280","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-15 10:28","(Sin valor)","2026-05-16 06:48","1110:29:14","(Sin valor)","952200","1271444","737567.05312338","282045.64111438","2223644","1019612.69423776","0","Sí","21312","9","4.24649397","(Sin valor)","59229579408"
"59231470992","Restaurante el Libertador","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-15 15:01","(Sin valor)","(Sin valor)","1105:55:34","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59231470992"
"59234017832","Tienda Ba","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-16 13:25","2026-04-27 09:11","(Sin valor)","1083:31:44","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59234017832"
"59234251316","Frutería el ahijado","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-15 13:48","(Sin valor)","(Sin valor)","1107:09:14","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59234251316"
"59235291207","Sancochos y asados la 84","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-16 13:32","(Sin valor)","(Sin valor)","1083:25:15","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59235291207"
"59235959455","Rapucarpas","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-15 14:56","(Sin valor)","(Sin valor)","1106:00:31","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59235959455"
"59237278303","MARKETMEDIOS COMUNICACIONES S.A.S","Regulado","Alto","5220","Documentos para firma (Sales MR)","Daniela Dueñas Camacho","Referido interno","2026-04-16 09:20","2026-05-29 17:00","2026-06-30 17:09","440:43:27","2026-06-03 17:00","600300","1410000","1092368.92195882","417721.87575705","2010300","1510090.79771587","817580.69563615","Sí","31564","6","10.1128572","(Sin valor)","59237278303"
"59240006060","PROPPER GROUP SAS","Regulado","Bajo","3272.5","Análisis comercial (Sales MR)","Daniela Dueñas Camacho","Awareness","2026-04-15 21:32","2026-05-25 09:09","2026-06-30 17:09","1061:28:37","2026-06-01 17:00","376280","705000","546184.46097941","208860.93787853","1081280","755045.39885793","0","Sí","15782","9","8.67777489","(Sin valor)","59240006060"
"59243445655","Lavandería costamatic","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Juan José García Dangond","D2D","2026-04-17 12:03","(Sin valor)","(Sin valor)","1060:54:21","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59243445655"
"59245496382","Hard fit","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-15 15:00","(Sin valor)","(Sin valor)","1105:56:31","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59245496382"
"59247022337","LORA ARROYO MARIA VICTORIA","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Juan José García Dangond","D2D","2026-04-17 08:04","(Sin valor)","(Sin valor)","1064:52:45","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59247022337"
"59249016714","Movistar Arena","Regulado","Bajo","156318","Análisis comercial (Sales MR)","Daniela Dueñas Camacho","ABM","2026-04-17 11:55","2026-05-29 17:00","2026-06-30 09:00","801:51:13","2026-06-03 17:00","17976570","7740000","15560567.05312338","5950360.84111438","25716570","21510927.89423776","11510353.02459251","No","449622.585","6","7.93358451","(Sin valor)","59249016714"
"59268314445","Restaurante san Nicolás","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Juan José García Dangond","D2D","2026-04-17 11:24","2026-04-29 09:04","(Sin valor)","1061:33:00","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59268314445"
"59272816792","Telares medellín","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Juan José García Dangond","D2D","2026-04-17 09:56","2026-04-27 09:13","(Sin valor)","1063:00:43","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59272816792"
"59280261695","Bar Tierra Paisa","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Juan José García Dangond","D2D","2026-04-17 12:23","(Sin valor)","(Sin valor)","1060:34:08","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59280261695"
"59289121060","RS Imports","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Juan José García Dangond","D2D","2026-04-17 12:05","(Sin valor)","(Sin valor)","1060:52:07","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59289121060"
"59296664956","Taberna","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Juan José García Dangond","D2D","2026-04-17 12:07","(Sin valor)","(Sin valor)","1060:49:56","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59296664956"
"59305872751","Venta Directa - Ricarena restaurante","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-04-17 12:44","(Sin valor)","(Sin valor)","1060:12:54","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","59305872751"
